Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW),Latitude,Longitude,Balancing Authority Code
59275,CF SBC Master Tenant One LLC,59536,Coronus Adelanto West 1,CA,San Bernardino,AWI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2015,,,,Y,,,,,,,180.0,20.0,1.8,Y,,,,,,N, ,N, ,34.548056,-117.464444,CISO
59275,CF SBC Master Tenant One LLC,59537,Coronus Adelanto West 2,CA,San Bernardino,AW2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2015,,N,,Y,,,,,,,180.0,20.0,1.8,Y,,,,,,N, ,N, ,34.548056,-117.464444,CISO
59284,"Kona Solar, LLC",59539,Park Meridian #1,CA,Riverside,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2015,,,,Y,,,,,,,180.0,11.0,1.8,Y,,,,,,N, ,N, ,33.896111,-117.283611,CISO
59284,"Kona Solar, LLC",59540,Rancho Cucamonga Dist #1,CA,San Bernardino,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,4,2015,,,,Y,,,,,,,180.0,5.0,2.2,Y,,,,,,N, ,N, ,34.100278,-117.552778,CISO
59284,"Kona Solar, LLC",59541,Terra Francesco,CA,San Bernardino,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,3,2015,,,,Y,,,,,,,180.0,11.0,1.8,Y,,,,,,N, ,N, ,34.039722,-117.606667,CISO
59290,Solvida Energy Group/Blue Oak Energy,59550,Putah Creek Solar Farm,CA,Yolo,PCSF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,12,2014,N,Y,,,,,,,,,0.0,0.0,2.6,Y,,,,,,N, ,N, ,38.521111,-121.993889,CISO
59298,"Vega Solar, LLC",59555,Vega Solar,CA,Merced,VEGA1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,3,2015,,Y,,,,,,,,,90.0, ,25.9,Y,,,,,,N, ,N, ,36.925833,-120.82,CISO
59345,"Colton Solar One, LLC",59597,"Colton Solar One, LLC",CA,San Bernardino,CS001,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,6,2015,N,,,Y,,,,,,,180.0,1.0,3.2,Y,,,,,,N, ,N, ,34.093333,-117.319444,CISO
59346,"Colton Solar Two, LLC",59598,"Colton Solar Two, LLC",CA,San Bernardino,CS002,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,4,2015,N,Y,,,,,,,,,90.0, ,1.2,Y,,,,,,N, ,N, ,34.042222,-117.361667,CISO
60184,"Tropico, LLC",59599,Tropico Solar PV Plant,CA,Tulare,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,14.0,13.0,11.0,9,2016,,Y,,,,,,,,,90.0, ,18.2,Y,,,,,,N, ,N, ,35.831944,-119.056111,CISO
60185,"Nicolis, LLC",59600,Nicolis Solar PV Plant,CA,Tulare,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,19.0,16.0,9,2016,,Y,,,,,,,,,90.0, ,26.0,Y,,,,,,N, ,N, ,35.835833,-119.056111,CISO
58468,Dominion Renewable Energy,59607,"Maricopa West Solar PV, LLC",CA,Kern,MWS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2015,,Y,,,,,,,,,180.0,45.0,28.2,Y,,,,,,N, ,N, ,35.115278,-119.317778,CISO
59353,"AP North Lake I, LP",59610,"AP North Lake I, LP",CA,Riverside,APNLI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,8,2015,,Y,,,,,,,,,180.0,0.0,24.5,Y,,,,,,N, ,N, ,33.74,-117.010556,CISO
59381,EE Kettleman California LLC,59633,Kettleman Solar -Centaurus,CA,Kings,KS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,18.0,7,2015,,Y,,,,,,,,,180.0, ,27.0,Y,,,,,N,N, ,N, ,36.050833,-119.9475,CISO
59393,"Coronal Lost Hills, LLC",59638,Coronal Lost Hills,CA,Kern,CLH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,5,2015,,Y,,,,,,,,,90.0, ,25.9,Y,,,,,,N, ,N, ,35.726667,-119.905833,CISO
59457,"Sun Harvest Solar, LLC",59687,Sun Harvest Solar NDP1,CA,Merced,NDP1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,5,2015,,Y,,,,,,,,,0.0,0.0,2.0,Y,,,,,,N, ,N, ,37.05758,-120.653625,CISO
58468,Dominion Renewable Energy,59703,"Cottonwood Solar, LLC Cottonwood Carport",CA,Marin,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,5,2016,,,,Y,,,,,,,180.0,5.0,1.1,Y,N,,,,,Y,1.1,N, ,38.129759,-122.568158,CISO
58661,"Sustainable Power Group, LLC",59730,SEPV 18,CA,Los Angeles,SPV18,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,1,2016,,Y,,,,,,,,N,90.0, ,2.7,Y,,,,,,N, ,N, ,34.613602,-117.93439,CISO
58661,"Sustainable Power Group, LLC",59737,Aspiration G,CA,Fresno,ASPRG,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.0,9.0,9.0,9,2017,,Y,,,,,,,,,90.0, ,11.7,Y,,,,,,N, ,N, ,36.552186,-120.352481,CISO
58661,"Sustainable Power Group, LLC",59738,Citizen B,CA,Fresno,CSB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2015,,,,Y,,,,,,,180.0,25.0,7.1,Y,,,,,,N, ,N, ,36.723806,-120.432139,CISO
58661,"Sustainable Power Group, LLC",59739,Lancaster WAD B,CA,Los Angeles,LWADB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,4,2017,,Y,,,,,,,,,90.0, ,3.9,Y,,,,,,N, ,N, ,34.780192,-118.19333,CISO
58661,"Sustainable Power Group, LLC",59740,SEPV Mojave West,CA,Kern,SPVMW,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,6,2016,,Y,,,,,,,,,90.0, ,25.0,Y,,,,,,N, ,N, ,35.022903,-118.282694,CISO
59512,"Team-Solar, Inc.",59746,DSH (CA) - Coalinga State Hospital,CA,Fresno,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.6,2.6,7,2014,,Y,,,,,,,,,0.0,0.0,2.6,Y,,,,,,N, ,N, ,36.13726,-120.218453,CISO
59512,"Team-Solar, Inc.",59748,CDCR (CA) - Pleasant Valley State Prison,CA,Fresno,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,7,2014,,Y,,,,,,,,,0.0,0.0,1.6,Y,,,,,,N, ,N, ,36.137219,-120.224445,CISO
56769,Consolidated Edison Development Inc.,59814,"Copper Mountain Solar 4, LLC",NV,Clark,PV01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,51.8,51.8,51.8,10,2016,,Y,,,,,,,,,0.0,0.0,69.2,Y,,,,,,N, ,N, ,35.78222,-114.975375,CISO
56769,Consolidated Edison Development Inc.,59814,"Copper Mountain Solar 4, LLC",NV,Clark,PV02,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,41.8,41.8,41.8,9,2016,,Y,,,,,,,,,0.0,0.0,56.0,Y,,,,,,N, ,N, ,35.78222,-114.975375,CISO
61785,EDP Renewables North America LLC,59826,Sunshine Valley Solar,NV,Nye,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,103.5,103.5,103.5,12,2019,,Y,,,,,,,,,90.0, ,126.0,,Y,,,,,N, ,N, ,36.518,-116.497,CISO
61230,"CD Arevon USA, Inc.",59868,Kingbird A Solar LLC,CA,Kern,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,4,2016,,Y,,,,,,,,,180.0, ,25.3,,Y,,,,,N, ,N, ,34.819,-118.432,CISO
59660,"Solar Star California XXXII, LLC",59872,UC Davis South Campus,CA,Yolo,UCD1,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,13.0,13.0,13.0,3,2015,,Y,,N,,,,,,,180.0, ,16.3,Y,,,,,,N, ,N, ,38.55,-121.75,CISO
61785,EDP Renewables North America LLC,59878,Windhub Solar A LLC,CA,Kern,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2019,,Y,,N,,,,,,,90.0, ,25.0,,Y,,,,,N, ,N, ,35.0199,-118.2879,CISO
61943,"North Rosamond Solar, LLC",59879,North Rosamond Solar LLC,CA,Kern,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,151.1,151.1,151.1,6,2019,,Y,,,,,,,,,180.0, ,182.5,,Y,,,,,N, ,N, ,34.862,-118.38,CISO
56769,Consolidated Edison Development Inc.,59900,Corcoran Solar 3,CA,Kings,C3CA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,2,2016,,Y,,,,,,,,,0.0,0.0,28.0,Y,,,,,,N, ,N, ,36.15042,-119.58542,CISO
56769,Consolidated Edison Development Inc.,59915,Oro Loma,CA,Fresno,ORCA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,1,2017,,Y,,,,,,,,,0.0,0.0,27.5,Y,,,,,,N, ,N, ,36.876847,-120.667608,CISO
59139,SunEdison LLC,59916,SunE- E Philadelphia Ontario,CA,San Bernardino,12307,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,3,2016,,,,Y,,,,,,,180.0,12.0,1.0,Y,,,,,,N, ,N, ,34.03527,-117.5341,CISO
17650,Southern Power Co,59939,RE Tranquillity,CA,Fresno,TQ,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,205.3,200.0,200.0,7,2016,,Y,,,,,,,,,90.0, ,257.7,Y,,,,,,N, ,N, ,36.581365,-120.40447,CISO
56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,GVS2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,60.0,60.0,60.0,12,2017,,Y,,,,,,,,,0.0,0.0,84.8,Y,,,,,,N, ,N, ,36.581182,-120.37957,CISO
56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,GVS3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,0.0,0.0,28.1,Y,,,,,,N, ,N, ,36.581182,-120.37957,CISO
56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,GVS4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2017,,Y,,,,,,,,,0.0,0.0,27.9,Y,,,,,,N, ,N, ,36.581182,-120.37957,CISO
56769,Consolidated Edison Development Inc.,59940,"Great Valley Solar Portfolio Holdings, LLC",CA,Fresno,TQ8,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,102.5,102.5,102.5,4,2018,,Y,,,,,,,,,0.0, ,141.0,Y,,,,,,N, ,N, ,36.581182,-120.37957,CISO
63249,Terraform Arcadia,59942,Morgan Lancaster 1,CA,Los Angeles,ML1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2015,,,Y,,,,,,,, , ,1.8,Y,,,,,N,Y,1.8,N, ,34.6608,-118.0836,CISO
58661,"Sustainable Power Group, LLC",59961,Western Antelope Blue Sky B,CA,Los Angeles,WABSB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,19.0,19.0,12,2016,,Y,,,,,,,,,90.0, ,25.9,Y,,,,,,N, ,N, ,34.73206,-118.313573,CISO
58661,"Sustainable Power Group, LLC",59962,North Lancaster Ranch,CA,Los Angeles,NLR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,18.0,17.0,12,2016,,,,Y,,,,,,,180.0,25.0,22.5,Y,,,,,,N, ,N, ,34.719538,-118.31301,CISO
58661,"Sustainable Power Group, LLC",59963,Central Antelope Dry Ranch C,CA,Los Angeles,CADRC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,17.0,16.0,5,2016,,,,Y,,,,,,,180.0,25.0,22.5,Y,N,,,,,N, ,N, ,34.720499,-118.30046,CISO
58661,"Sustainable Power Group, LLC",59964,Elevation Solar C,CA,Los Angeles,ELVSC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,40.0,39.0,37.0,12,2016,,Y,,,,,,,,,90.0, ,51.1,Y,,,,,,N, ,N, ,34.730263,-118.30425,CISO
59727,RE Astoria LLC,59976,RE Astoria,CA,Kern,ASTR1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,100.0,100.0,100.0,12,2016,,Y,,,,,,,,,0.0,0.0,130.8,Y,,,,,,N, ,N, ,34.844226,-118.458466,CISO
59728,RE Astoria 2 LLC,59977,RE Astoria 2,CA,Kern,ASTR2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,75.0,75.0,75.0,12,2016,,Y,,,,,,,,,0.0,0.0,94.9,Y,,,,,,N, ,N, ,34.836649,-118.480204,CISO
59736,Columbia Solar Energy LLC,59979,"Columbia Solar Energy, LLC",CA,Contra Costa,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.2,19.2,19.2,10,2015,,,,Y,,,,,,,203.0,20.0,25.4,Y,,,,,,N, ,N, ,38.019671,-121.86506,CISO
17650,Southern Power Co,60007,Morelos del Sol,CA,Kern,MORLS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.0,15.0,15.0,11,2015,,Y,,,,,,,,,90.0, ,18.7,,,,Y,,,N, ,N, ,35.731362,-119.818712,CISO
58661,"Sustainable Power Group, LLC",60027,Adera Solar,CA,Madera,ADERA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,19.0,19.0,12,2015,,,,Y,,,,,,,180.0,25.0,26.5,Y,,,,,,N, ,N, ,37.120586,-120.32488,CISO
59773,"SunE Solar XVI Lessor, LLC",60032,SunE Rochester,CA,San Bernardino,RCHTR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,8,2016,,,,Y,,,,,,,180.0,11.0,1.1,Y,,,,,,N, ,N, ,34.097728,-117.544529,CISO
61423,"California Flats Solar 130, LLC",60033,"CA Flats Solar 130, LLC",CA,San Luis Obispo,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,130.0,130.0,130.0,11,2017,,Y,,,,,,,,,180.0, ,172.6,,Y,,,,,N, ,N, ,35.615573,-120.404352,CISO
61230,"CD Arevon USA, Inc.",60034,"CA Flats Solar 150, LLC",CA,San Luis Obispo,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,150.0,150.0,150.0,2,2019,,Y,,,,,,,,,180.0, ,201.0,,Y,,,,,N, ,N, ,35.615573,-120.404352,CISO
59775,"Solar Star California XXXI, LLC",60035,Tequesquite Landfill Solar PV Project,CA,Riverside,RPU1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,7.3,7.3,7.3,10,2015,,Y,,N,,,,,,,180.0, ,9.4,Y,,,,,,N, ,N, ,33.97819,-117.38514,CISO
59776,"Frontier Solar, LLC",60039,Frontier Solar LLC,CA,Stanislaus,FTRS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,18.0,6,2016,,Y,,,,,,,,,180.0, ,20.0,Y,,,,,,N, ,N, ,37.379919,-121.130661,CISO
61112,"Cuyama Solar, LLC",60043,"Cuyama Solar, LLC",CA,Santa Barbara,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,40.0,40.0,40.0,11,2017,,Y,,,,,,,,,90.0, ,56.1,Y,,,,,,N, ,N, ,34.901,-119.596,CISO
59791,Lindberg Field Solar I LLC,60060,Lindberg FIeld Solar,CA,San Diego,SDIA2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.1,1.7,1.7,2,2016,,,,Y,,,,,,,185.0,10.0,2.1,Y,,,,,,N, ,N, ,32.729238,-117.207718,CISO
59791,Lindberg Field Solar I LLC,60060,Lindberg FIeld Solar,CA,San Diego,SDIAA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.6,0.5,0.5,9,2015,,,,Y,,,,,,,181.0,10.0,0.6,Y,,,,,,N, ,N, ,32.729238,-117.207718,CISO
59791,Lindberg Field Solar I LLC,60060,Lindberg FIeld Solar,CA,San Diego,SDIAB,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,12,2015,,,,Y,,,,,,,181.0,10.0,0.5,Y,,,,,,N, ,N, ,32.729238,-117.207718,CISO
56769,Consolidated Edison Development Inc.,60077,CED Avenal,CA,Kings,AVCA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.8,15.8,15.8,1,2017,,Y,,,,,,,,,0.0,0.0,21.4,Y,,,,,,N, ,N, ,35.996324,-120.15146,CISO
56769,Consolidated Edison Development Inc.,60078,CED Ducor 1,CA,Tulare,DU1CA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2016,,Y,,,,,,,,,0.0,0.0,26.0,Y,,,,,,N, ,N, ,35.856278,-119.068414,CISO
56769,Consolidated Edison Development Inc.,60079,CED Ducor 2,CA,Tulare,DU2CA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2016,,Y,,,,,,,,,0.0,0.0,26.0,Y,,,,,,N, ,N, ,35.844167,-119.068069,CISO
56769,Consolidated Edison Development Inc.,60080,CED Ducor 3,CA,Tulare,DU3CA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15.0,15.0,15.0,12,2016,,Y,,,,,,,,,0.0,0.0,20.0,Y,,,,,,N, ,N, ,35.845378,-119.056992,CISO
56769,Consolidated Edison Development Inc.,60081,CED Ducor 4,CA,Tulare,DU4CA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,12,2016,,Y,,,,,,,,,0.0,0.0,26.0,Y,,,,,,N, ,N, ,35.850403,-119.026992,CISO
20323,"Wellhead Energy, LLC",60083,Fresno Solar,CA,Fresno,PV-S,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2015,,Y,,,,,,,,N,90.0, ,1.6,Y,,,,,,N, ,N, ,36.616846,-120.105144,CISO
20323,"Wellhead Energy, LLC",60083,Fresno Solar,CA,Fresno,PV-W,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,10,2015,,Y,,,,,,,,,90.0, ,1.6,Y,,,,,,N, ,N, ,36.616846,-120.105144,CISO
60947,Tesla Inc.,60085,AVS Lancaster 1,CA,Los Angeles,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.7,3.7,3.7,12,2016,,,,Y,,,,,,,180.0,20.0,5.0,Y,,,,,,Y,5.0,N, ,34.748894,-117.973571,CISO
60947,Tesla Inc.,60086,US-TOPCO (Soccer Center),CA,Los Angeles,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.0,3.0,3.0,12,2016,,,,Y,,,,,,,180.0,20.0,3.7,Y,,,,,,Y,3.7,N, ,34.66072,-118.081152,CISO
61230,"CD Arevon USA, Inc.",60091,"Kingbird B Solar, LLC",CA,Kern,GEN01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,20.0,20.0,4,2016,,Y,,,,,,,,,180.0, ,25.3,,Y,,,,,N, ,N, ,34.824206,-118.438547,CISO
59843,"Blythe Solar II, LLC",60092,"Blythe Solar II, LLC",CA,Riverside,BLCK4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,33.2,33.2,33.2,7,2016,,Y,,,,,,,,,0.0,0.0,41.0,Y,,,,,,N, ,N, ,33.68,-114.73,CISO
59843,"Blythe Solar II, LLC",60092,"Blythe Solar II, LLC",CA,Riverside,BLCK5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,33.9,33.9,33.9,8,2016,,Y,,,,,,,,,0.0,0.0,41.5,Y,,,,,,N, ,N, ,33.68,-114.73,CISO
59843,"Blythe Solar II, LLC",60092,"Blythe Solar II, LLC",CA,Riverside,BLCK6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,32.0,32.0,32.0,9,2016,,Y,,,,,,,,,0.0,0.0,39.5,Y,,,,,,N, ,N, ,33.68,-114.73,CISO
59843,"Blythe Solar II, LLC",60092,"Blythe Solar II, LLC",CA,Riverside,BLCK7,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,32.1,32.1,32.1,10,2016,,Y,,,,,,,,,0.0,0.0,39.5,Y,,,,,,N, ,N, ,33.68,-114.73,CISO
59842,"Blythe Solar 110, LLC",60093,"Blythe Solar 110, LLC",CA,Riverside,BLCK1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,38.7,38.7,38.7,3,2016,,Y,,,,,,,,,0.0,0.0,54.0,Y,,,,,,N, ,N, ,33.68,-114.742,CISO
59842,"Blythe Solar 110, LLC",60093,"Blythe Solar 110, LLC",CA,Riverside,BLCK2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,36.3,36.3,36.3,4,2016,,Y,,,,,,,,,0.0,0.0,51.0,Y,,,,,,N, ,N, ,33.68,-114.742,CISO
59842,"Blythe Solar 110, LLC",60093,"Blythe Solar 110, LLC",CA,Riverside,BLCK3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,34.8,34.8,34.8,4,2016,,Y,,,,,,,,,0.0,0.0,49.0,Y,,,,,,N, ,N, ,33.68,-114.742,CISO
59937,"Lemoore PV1, LLC",60142,Lemoore 1,CA,Kings,LEPV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,2,2016,,Y,,,,,,,,,90.0, ,2.0,Y,,,,,,N, ,N, ,36.257938,-119.798139,CISO
57104,Golden Springs Development Company LLC,60151,Building F,CA,Los Angeles,BLDGF,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,11,2016,,,,Y,,,,,,,180.0,10.0,1.8,Y,,,,,,N, ,N, ,33.914356,-118.050189,CISO
57104,Golden Springs Development Company LLC,60153,Building G,CA,Los Angeles,BLDGG,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.2,1.2,1.2,9,2016,,,,Y,,,,,,,180.0,10.0,1.7,Y,,,,,,N, ,N, ,33.912917,-118.050561,CISO
57104,Golden Springs Development Company LLC,60154,Buidling L,CA,Los Angeles,BLDG1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1.0,1.0,11,2016,,,,Y,,,,,,,180.0,10.0,1.2,Y,,,,,,N, ,N, ,33.912917,-118.041944,CISO
57104,Golden Springs Development Company LLC,60182,Dulles,CA,Riverside,DULLE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,9,2016,,,,Y,,,,,,,180.0,10.0,2.4,Y,,,,,,N, ,N, ,34.030119,-117.517753,CISO
57104,Golden Springs Development Company LLC,60183,Freeway Springs,CA,Los Angeles,FSPRI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,10,2016,,,,Y,,,,,,,180.0,10.0,2.8,Y,,,,,,N, ,N, ,33.892614,-118.037564,CISO
58661,"Sustainable Power Group, LLC",60185,Solverde 1,CA,Los Angeles,SOLV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,85.0,81.0,78.0,12,2016,,Y,,,,,,,,,90.0, ,106.3,Y,,,,,,N, ,N, ,34.655694,-118.298166,CISO
58661,"Sustainable Power Group, LLC",60186,Antelope DSR 1,CA,Los Angeles,DSR1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,50.0,48.0,46.0,12,2016,,Y,,,,,,,,,90.0, ,62.1,Y,,,,,,N, ,N, ,34.655556,-118.280722,CISO
58661,"Sustainable Power Group, LLC",60187,Antelope DSR 2,CA,Los Angeles,DSR2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,5.0,5.0,12,2016,,Y,,,,,,,,,90.0, ,6.3,Y,,,,,,N, ,N, ,34.686944,-118.311722,CISO
59969,Whitethorn Solar LLC,60193,Whitethorn Solar LLC,CA,Alameda,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,3.3,3.3,2,2016,,,,Y,,,,,,,180.0,15.0,3.9,Y,,,,,,N, ,N, ,37.691,-121.717,CISO
60947,Tesla Inc.,60231,Genentech-Oceanside Hybrid,CA,San Diego,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.5,4.5,4.5,4,2016,,Y,,,,,,,,,180.0,25.0,4.8,Y,,,,,,Y,4.8,N, ,33.211095,-117.299593,CISO
17650,Southern Power Co,60233,RE Garland,CA,Kern,PV2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,185.1,185.0,185.0,11,2016,,Y,,,,,,,,,90.0, ,245.6,Y,,,,,,N, ,N, ,34.825267,-118.524989,CISO
59050,Algonquin Power Co,60242,"Algonquin SKIC 10 Solar, LLC",CA,Kern,SKI10,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.0,10.0,10.0,1,2017,,Y,,,,,,,,,180.0, ,11.9,Y,,,,,,N, ,N, ,35.126111,-119.243361,CISO
12397,Metropolitan Water District of S CA,60255,Weymouth Solar Plant,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.0,2.0,2.0,6,2016,,Y,,,,,,,,,90.0, ,2.2,Y,,,,,,N, ,N, ,34.108618,-117.782246,CISO
12397,Metropolitan Water District of S CA,60255,Weymouth Solar Plant,CA,Los Angeles,2,OP,Solar Photovoltaic,PV,Electric Utility,1,1.0,1.0,1.0,6,2016,,Y,,,,,,,,,90.0, ,1.1,Y,,,,,,N, ,N, ,34.108618,-117.782246,CISO
60067,Westside Assets LLC,60275,Westside Solar Power PV1,CA,Kings,WSPV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.0,2.0,2.0,5,2016,,Y,,,,,,,,,180.0,0.0,2.5,Y,,,,,,N, ,N, ,36.219,-119.907,CISO
60059,ZGlobal Inc,60277,Castor Solar,CA,Kern,CASTR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,4,2016,,,,Y,,,,,,,180.0,25.0,1.9,Y,,,,,,N, ,N, ,35.211044,-119.387258,CISO
58661,"Sustainable Power Group, LLC",60279,Antelope Big Sky Ranch,CA,Los Angeles,ABSR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.0,19.0,19.0,8,2016,,Y,,,,,,,,,90.0, ,26.0,Y,,,,,,N, ,N, ,34.694839,-118.28769,CISO
